client_id,cutoff_date,target_next_recurring_merchant
U003569,2025-10-01,cloud
U003570,2025-10-01,none
U003571,2025-10-01,software
U003572,2025-10-01,software
U003573,2025-10-01,software
U003574,2025-10-01,music
U003575,2025-10-01,music
U003576,2025-10-01,none
U003577,2025-10-01,music
U003578,2025-10-01,software
U003579,2025-10-01,streaming
U003580,2025-10-01,none
U003581,2025-10-01,none
U003582,2025-10-01,none
U003583,2025-10-01,gym
U003584,2025-10-01,none
U003585,2025-10-01,none
U003586,2025-10-01,none
U003587,2025-10-01,software
U003588,2025-10-01,none
U003589,2025-10-01,none
U003590,2025-10-01,insurance
U003591,2025-10-01,none
U003592,2025-10-01,gym
U003593,2025-10-01,streaming
U003594,2025-10-01,none
U003595,2025-10-01,gym
U003596,2025-10-01,none
U003597,2025-10-01,none
U003598,2025-10-01,music
U003599,2025-10-01,none
U003600,2025-10-01,streaming
U003601,2025-10-01,none
U003602,2025-10-01,none
U003603,2025-10-01,streaming
U003604,2025-10-01,none
U003605,2025-10-01,cloud
U003606,2025-10-01,music
U003607,2025-10-01,gym
U003608,2025-10-01,none
U003609,2025-10-01,streaming
U003610,2025-10-01,none
U003611,2025-10-01,music
U003612,2025-10-01,cloud
U003613,2025-10-01,mobile
U003614,2025-10-01,streaming
U003615,2025-10-01,cloud
U003616,2025-10-01,insurance
U003617,2025-10-01,mobile
U003618,2025-10-01,music
U003619,2025-10-01,software
U003620,2025-10-01,mobile
U003621,2025-10-01,none
U003622,2025-10-01,none
U003623,2025-10-01,none
U003624,2025-10-01,none
U003625,2025-10-01,mobile
U003626,2025-10-01,gym
U003627,2025-10-01,software
U003628,2025-10-01,none
U003629,2025-10-01,music
U003630,2025-10-01,none
U003631,2025-10-01,gym
U003632,2025-10-01,software
U003633,2025-10-01,gym
U003634,2025-10-01,none
U003635,2025-10-01,none
U003636,2025-10-01,software
U003637,2025-10-01,mobile
U003638,2025-10-01,music
U003639,2025-10-01,gym
U003640,2025-10-01,none
U003641,2025-10-01,mobile
U003642,2025-10-01,mobile
U003643,2025-10-01,mobile
U003644,2025-10-01,mobile
U003645,2025-10-01,none
U003646,2025-10-01,music
U003647,2025-10-01,streaming
U003648,2025-10-01,music
U003649,2025-10-01,none
U003650,2025-10-01,streaming
U003651,2025-10-01,none
U003652,2025-10-01,insurance
U003653,2025-10-01,software
U003654,2025-10-01,none
U003655,2025-10-01,none
U003656,2025-10-01,gym
U003657,2025-10-01,insurance
U003658,2025-10-01,none
U003659,2025-10-01,none
U003660,2025-10-01,none
U003661,2025-10-01,none
U003662,2025-10-01,none
U003663,2025-10-01,software
U003664,2025-10-01,streaming
U003665,2025-10-01,none
U003666,2025-10-01,none
U003667,2025-10-01,none
U003668,2025-10-01,none
U003669,2025-10-01,none
U003670,2025-10-01,none
U003671,2025-10-01,none
U003672,2025-10-01,software
U003673,2025-10-01,gym
U003674,2025-10-01,music
U003675,2025-10-01,none
U003676,2025-10-01,insurance
U003677,2025-10-01,cloud
U003678,2025-10-01,software
U003679,2025-10-01,none
U003680,2025-10-01,cloud
U003681,2025-10-01,none
U003682,2025-10-01,mobile
U003683,2025-10-01,mobile
U003684,2025-10-01,software
U003685,2025-10-01,gym
U003686,2025-10-01,none
U003687,2025-10-01,none
U003688,2025-10-01,none
U003689,2025-10-01,cloud
U003690,2025-10-01,none
U003691,2025-10-01,software
U003692,2025-10-01,none
U003693,2025-10-01,music
U003694,2025-10-01,none
U003695,2025-10-01,music
U003696,2025-10-01,gym
U003697,2025-10-01,none
U003698,2025-10-01,music
U003699,2025-10-01,none
U003700,2025-10-01,music
U003701,2025-10-01,none
U003702,2025-10-01,insurance
U003703,2025-10-01,gym
U003704,2025-10-01,mobile
U003705,2025-10-01,music
U003706,2025-10-01,cloud
U003707,2025-10-01,software
U003708,2025-10-01,software
U003709,2025-10-01,cloud
U003710,2025-10-01,gym
U003711,2025-10-01,gym
U003712,2025-10-01,none
U003713,2025-10-01,mobile
U003714,2025-10-01,none
U003715,2025-10-01,none
U003716,2025-10-01,streaming
U003717,2025-10-01,none
U003718,2025-10-01,software
U003719,2025-10-01,none
U003720,2025-10-01,none
U003721,2025-10-01,streaming
U003722,2025-10-01,none
U003723,2025-10-01,gym
U003724,2025-10-01,software
U003725,2025-10-01,streaming
U003726,2025-10-01,gym
U003727,2025-10-01,insurance
U003728,2025-10-01,none
U003729,2025-10-01,none
U003730,2025-10-01,insurance
U003731,2025-10-01,cloud
U003732,2025-10-01,cloud
U003733,2025-10-01,software
U003734,2025-10-01,software
U003735,2025-10-01,music
U003736,2025-10-01,insurance
U003737,2025-10-01,mobile
U003738,2025-10-01,none
U003739,2025-10-01,none
U003740,2025-10-01,gym
U003741,2025-10-01,software
U003742,2025-10-01,music
U003743,2025-10-01,none
U003744,2025-10-01,streaming
U003745,2025-10-01,none
U003746,2025-10-01,cloud
U003747,2025-10-01,mobile
U003748,2025-10-01,streaming
U003749,2025-10-01,software
U003750,2025-10-01,music
U003751,2025-10-01,cloud
U003752,2025-10-01,insurance
U003753,2025-10-01,software
U003754,2025-10-01,none
U003755,2025-10-01,none
U003756,2025-10-01,mobile
U003757,2025-10-01,music
U003758,2025-10-01,software
U003759,2025-10-01,gym
U003760,2025-10-01,software
U003761,2025-10-01,gym
U003762,2025-10-01,insurance
U003763,2025-10-01,insurance
U003764,2025-10-01,cloud
U003765,2025-10-01,streaming
U003766,2025-10-01,none
U003767,2025-10-01,insurance
U003768,2025-10-01,none
U003769,2025-10-01,none
U003770,2025-10-01,insurance
U003771,2025-10-01,cloud
U003772,2025-10-01,none
U003773,2025-10-01,none
U003774,2025-10-01,music
U003775,2025-10-01,insurance
U003776,2025-10-01,none
U003777,2025-10-01,none
U003778,2025-10-01,none
U003779,2025-10-01,none
U003780,2025-10-01,none
U003781,2025-10-01,none
U003782,2025-10-01,none
U003783,2025-10-01,none
U003784,2025-10-01,streaming
U003785,2025-10-01,software
U003786,2025-10-01,none
U003787,2025-10-01,gym
U003788,2025-10-01,none
U003789,2025-10-01,mobile
U003790,2025-10-01,none
U003791,2025-10-01,none
U003792,2025-10-01,software
U003793,2025-10-01,mobile
U003794,2025-10-01,music
U003795,2025-10-01,none
U003796,2025-10-01,none
U003797,2025-10-01,none
U003798,2025-10-01,streaming
U003799,2025-10-01,none
U003800,2025-10-01,none
U003801,2025-10-01,none
U003802,2025-10-01,software
U003803,2025-10-01,none
U003804,2025-10-01,none
U003805,2025-10-01,software
U003806,2025-10-01,none
U003807,2025-10-01,gym
U003808,2025-10-01,cloud
U003809,2025-10-01,mobile
U003810,2025-10-01,none
U003811,2025-10-01,mobile
U003812,2025-10-01,insurance
U003813,2025-10-01,cloud
U003814,2025-10-01,streaming
U003815,2025-10-01,streaming
U003816,2025-10-01,cloud
U003817,2025-10-01,none
U003818,2025-10-01,gym
U003819,2025-10-01,streaming
U003820,2025-10-01,insurance
U003821,2025-10-01,music
U003822,2025-10-01,music
U003823,2025-10-01,none
U003824,2025-10-01,cloud
U003825,2025-10-01,insurance
U003826,2025-10-01,music
U003827,2025-10-01,none
U003828,2025-10-01,gym
U003829,2025-10-01,cloud
U003830,2025-10-01,streaming
U003831,2025-10-01,software
U003832,2025-10-01,none
U003833,2025-10-01,none
U003834,2025-10-01,none
U003835,2025-10-01,none
U003836,2025-10-01,none
U003837,2025-10-01,none
U003838,2025-10-01,streaming
U003839,2025-10-01,insurance
U003840,2025-10-01,streaming
U003841,2025-10-01,mobile
U003842,2025-10-01,software
U003843,2025-10-01,cloud
U003844,2025-10-01,software
U003845,2025-10-01,none
U003846,2025-10-01,gym
U003847,2025-10-01,gym
U003848,2025-10-01,none
U003849,2025-10-01,none
U003850,2025-10-01,music
U003851,2025-10-01,none
U003852,2025-10-01,streaming
U003853,2025-10-01,none
U003854,2025-10-01,none
U003855,2025-10-01,none
U003856,2025-10-01,none
U003857,2025-10-01,cloud
U003858,2025-10-01,none
U003859,2025-10-01,mobile
U003860,2025-10-01,none
U003861,2025-10-01,music
U003862,2025-10-01,mobile
U003863,2025-10-01,none
U003864,2025-10-01,insurance
U003865,2025-10-01,none
U003866,2025-10-01,none
U003867,2025-10-01,none
U003868,2025-10-01,streaming
U003869,2025-10-01,none
U003870,2025-10-01,none
U003871,2025-10-01,none
U003872,2025-10-01,music
U003873,2025-10-01,none
U003874,2025-10-01,none
U003875,2025-10-01,none
U003876,2025-10-01,mobile
U003877,2025-10-01,none
U003878,2025-10-01,cloud
U003879,2025-10-01,cloud
U003880,2025-10-01,streaming
U003881,2025-10-01,none
U003882,2025-10-01,none
U003883,2025-10-01,music
U003884,2025-10-01,software
U003885,2025-10-01,cloud
U003886,2025-10-01,cloud
U003887,2025-10-01,insurance
U003888,2025-10-01,none
U003889,2025-10-01,mobile
U003890,2025-10-01,gym
U003891,2025-10-01,none
U003892,2025-10-01,none
U003893,2025-10-01,gym
U003894,2025-10-01,software
U003895,2025-10-01,music
U003896,2025-10-01,gym
U003897,2025-10-01,gym
U003898,2025-10-01,gym
U003899,2025-10-01,streaming
U003900,2025-10-01,software
U003901,2025-10-01,software
U003902,2025-10-01,music
U003903,2025-10-01,none
U003904,2025-10-01,gym
U003905,2025-10-01,streaming
U003906,2025-10-01,none
U003907,2025-10-01,music
U003908,2025-10-01,software
U003909,2025-10-01,none
U003910,2025-10-01,none
U003911,2025-10-01,none
U003912,2025-10-01,music
U003913,2025-10-01,none
U003914,2025-10-01,insurance
U003915,2025-10-01,none
U003916,2025-10-01,none
U003917,2025-10-01,none
U003918,2025-10-01,gym
U003919,2025-10-01,cloud
U003920,2025-10-01,none
U003921,2025-10-01,none
U003922,2025-10-01,none
U003923,2025-10-01,none
U003924,2025-10-01,software
U003925,2025-10-01,none
U003926,2025-10-01,mobile
U003927,2025-10-01,gym
U003928,2025-10-01,music
U003929,2025-10-01,music
U003930,2025-10-01,software
U003931,2025-10-01,streaming
U003932,2025-10-01,none
U003933,2025-10-01,cloud
U003934,2025-10-01,mobile
U003935,2025-10-01,software
U003936,2025-10-01,cloud
U003937,2025-10-01,insurance
U003938,2025-10-01,none
U003939,2025-10-01,mobile
U003940,2025-10-01,none
U003941,2025-10-01,mobile
U003942,2025-10-01,none
U003943,2025-10-01,streaming
U003944,2025-10-01,software
U003945,2025-10-01,none
U003946,2025-10-01,software
U003947,2025-10-01,insurance
U003948,2025-10-01,gym
U003949,2025-10-01,music
U003950,2025-10-01,cloud
U003951,2025-10-01,music
U003952,2025-10-01,mobile
U003953,2025-10-01,music
U003954,2025-10-01,none
U003955,2025-10-01,cloud
U003956,2025-10-01,none
U003957,2025-10-01,gym
U003958,2025-10-01,insurance
U003959,2025-10-01,music
U003960,2025-10-01,mobile
U003961,2025-10-01,cloud
U003962,2025-10-01,software
U003963,2025-10-01,none
U003964,2025-10-01,music
U003965,2025-10-01,software
U003966,2025-10-01,gym
U003967,2025-10-01,insurance
U003968,2025-10-01,none
U003969,2025-10-01,music
U003970,2025-10-01,none
U003971,2025-10-01,streaming
U003972,2025-10-01,none
U003973,2025-10-01,mobile
U003974,2025-10-01,music
U003975,2025-10-01,software
U003976,2025-10-01,none
U003977,2025-10-01,streaming
U003978,2025-10-01,cloud
U003979,2025-10-01,music
U003980,2025-10-01,mobile
U003981,2025-10-01,none
U003982,2025-10-01,streaming
U003983,2025-10-01,streaming
U003984,2025-10-01,none
U003985,2025-10-01,none
U003986,2025-10-01,gym
U003987,2025-10-01,none
U003988,2025-10-01,music
U003989,2025-10-01,none
U003990,2025-10-01,none
U003991,2025-10-01,none
U003992,2025-10-01,gym
U003993,2025-10-01,none
U003994,2025-10-01,mobile
U003995,2025-10-01,none
U003996,2025-10-01,music
U003997,2025-10-01,none
U003998,2025-10-01,none
U003999,2025-10-01,none
U004000,2025-10-01,music
U004001,2025-10-01,none
U004002,2025-10-01,none
U004003,2025-10-01,insurance
U004004,2025-10-01,music
U004005,2025-10-01,cloud
U004006,2025-10-01,none
U004007,2025-10-01,mobile
U004008,2025-10-01,insurance
U004009,2025-10-01,cloud
U004010,2025-10-01,mobile
U004011,2025-10-01,none
U004012,2025-10-01,none
U004013,2025-10-01,none
U004014,2025-10-01,cloud
U004015,2025-10-01,none
U004016,2025-10-01,none
U004017,2025-10-01,none
U004018,2025-10-01,music
U004019,2025-10-01,none
U004020,2025-10-01,streaming
U004021,2025-10-01,streaming
U004022,2025-10-01,streaming
U004023,2025-10-01,none
U004024,2025-10-01,none
U004025,2025-10-01,streaming
U004026,2025-10-01,gym
U004027,2025-10-01,gym
U004028,2025-10-01,cloud
U004029,2025-10-01,music
U004030,2025-10-01,software
U004031,2025-10-01,cloud
U004032,2025-10-01,software
U004033,2025-10-01,mobile
U004034,2025-10-01,cloud
U004035,2025-10-01,none
U004036,2025-10-01,streaming
U004037,2025-10-01,none
U004038,2025-10-01,music
U004039,2025-10-01,cloud
U004040,2025-10-01,software
U004041,2025-10-01,none
U004042,2025-10-01,none
U004043,2025-10-01,music
U004044,2025-10-01,software
U004045,2025-10-01,gym
U004046,2025-10-01,mobile
U004047,2025-10-01,cloud
U004048,2025-10-01,music
U004049,2025-10-01,insurance
U004050,2025-10-01,mobile
U004051,2025-10-01,none
U004052,2025-10-01,streaming
U004053,2025-10-01,cloud
U004054,2025-10-01,mobile
U004055,2025-10-01,gym
U004056,2025-10-01,insurance
U004057,2025-10-01,cloud
U004058,2025-10-01,music
U004059,2025-10-01,software
U004060,2025-10-01,mobile
U004061,2025-10-01,cloud
U004062,2025-10-01,cloud
U004063,2025-10-01,gym
U004064,2025-10-01,gym
U004065,2025-10-01,cloud
U004066,2025-10-01,gym
U004067,2025-10-01,none
U004068,2025-10-01,gym
U004069,2025-10-01,none
U004070,2025-10-01,none
U004071,2025-10-01,none
U004072,2025-10-01,none
U004073,2025-10-01,music
U004074,2025-10-01,insurance
U004075,2025-10-01,software
U004076,2025-10-01,none
U004077,2025-10-01,none
U004078,2025-10-01,gym
U004079,2025-10-01,mobile
U004080,2025-10-01,gym
U004081,2025-10-01,music
U004082,2025-10-01,none
U004083,2025-10-01,mobile
U004084,2025-10-01,insurance
U004085,2025-10-01,software
U004086,2025-10-01,streaming
U004087,2025-10-01,none
U004088,2025-10-01,software
U004089,2025-10-01,streaming
U004090,2025-10-01,mobile
U004091,2025-10-01,none
U004092,2025-10-01,none
U004093,2025-10-01,insurance
U004094,2025-10-01,streaming
U004095,2025-10-01,streaming
U004096,2025-10-01,none
U004097,2025-10-01,none
U004098,2025-10-01,none
U004099,2025-10-01,cloud
U004100,2025-10-01,cloud
U004101,2025-10-01,none
U004102,2025-10-01,mobile
U004103,2025-10-01,insurance
U004104,2025-10-01,none
U004105,2025-10-01,software
U004106,2025-10-01,mobile
U004107,2025-10-01,none
U004108,2025-10-01,cloud
U004109,2025-10-01,gym
U004110,2025-10-01,insurance
U004111,2025-10-01,none
U004112,2025-10-01,gym
U004113,2025-10-01,insurance
U004114,2025-10-01,gym
U004115,2025-10-01,streaming
U004116,2025-10-01,cloud
U004117,2025-10-01,none
U004118,2025-10-01,none
U004119,2025-10-01,software
U004120,2025-10-01,streaming
U004121,2025-10-01,none
U004122,2025-10-01,mobile
U004123,2025-10-01,insurance
U004124,2025-10-01,none
U004125,2025-10-01,streaming
U004126,2025-10-01,mobile
U004127,2025-10-01,none
U004128,2025-10-01,streaming
U004129,2025-10-01,music
U004130,2025-10-01,none
U004131,2025-10-01,cloud
U004132,2025-10-01,music
U004133,2025-10-01,none
U004134,2025-10-01,software
U004135,2025-10-01,software
U004136,2025-10-01,none
U004137,2025-10-01,software
U004138,2025-10-01,none
U004139,2025-10-01,cloud
U004140,2025-10-01,none
U004141,2025-10-01,none
U004142,2025-10-01,cloud
U004143,2025-10-01,none
U004144,2025-10-01,none
U004145,2025-10-01,none
U004146,2025-10-01,none
U004147,2025-10-01,none
U004148,2025-10-01,none
U004149,2025-10-01,streaming
U004150,2025-10-01,insurance
U004151,2025-10-01,none
U004152,2025-10-01,none
U004153,2025-10-01,software
U004154,2025-10-01,streaming
U004155,2025-10-01,music
U004156,2025-10-01,software
U004157,2025-10-01,music
U004158,2025-10-01,insurance
U004159,2025-10-01,software
U004160,2025-10-01,streaming
U004161,2025-10-01,none
U004162,2025-10-01,insurance
U004163,2025-10-01,mobile
U004164,2025-10-01,music
U004165,2025-10-01,none
U004166,2025-10-01,gym
U004167,2025-10-01,mobile
U004168,2025-10-01,software
U004169,2025-10-01,software
U004170,2025-10-01,gym
U004171,2025-10-01,none
U004172,2025-10-01,insurance
U004173,2025-10-01,insurance
U004174,2025-10-01,cloud
U004175,2025-10-01,cloud
U004176,2025-10-01,none
U004177,2025-10-01,streaming
U004178,2025-10-01,none
U004179,2025-10-01,none
U004180,2025-10-01,music
U004181,2025-10-01,none
U004182,2025-10-01,mobile
U004183,2025-10-01,music
U004184,2025-10-01,none
U004185,2025-10-01,none
U004186,2025-10-01,none
U004187,2025-10-01,none
U004188,2025-10-01,gym
U004189,2025-10-01,music
U004190,2025-10-01,none
U004191,2025-10-01,music
U004192,2025-10-01,none
U004193,2025-10-01,gym
U004194,2025-10-01,streaming
U004195,2025-10-01,none
U004196,2025-10-01,streaming
U004197,2025-10-01,music
U004198,2025-10-01,none
U004199,2025-10-01,none
U004200,2025-10-01,none
U004201,2025-10-01,gym
U004202,2025-10-01,cloud
U004203,2025-10-01,none
U004204,2025-10-01,none
U004205,2025-10-01,none
U004206,2025-10-01,cloud
U004207,2025-10-01,none
U004208,2025-10-01,none
U004209,2025-10-01,streaming
U004210,2025-10-01,software
U004211,2025-10-01,none
U004212,2025-10-01,gym
U004213,2025-10-01,software
U004214,2025-10-01,mobile
U004215,2025-10-01,none
U004216,2025-10-01,music
U004217,2025-10-01,none
U004218,2025-10-01,software
U004219,2025-10-01,software
U004220,2025-10-01,software
U004221,2025-10-01,cloud
U004222,2025-10-01,streaming
U004223,2025-10-01,gym
U004224,2025-10-01,none
U004225,2025-10-01,software
U004226,2025-10-01,mobile
U004227,2025-10-01,none
U004228,2025-10-01,none
U004229,2025-10-01,music
U004230,2025-10-01,streaming
U004231,2025-10-01,none
U004232,2025-10-01,insurance
U004233,2025-10-01,mobile
U004234,2025-10-01,none
U004235,2025-10-01,none
U004236,2025-10-01,none
U004237,2025-10-01,mobile
U004238,2025-10-01,none
U004239,2025-10-01,mobile
U004240,2025-10-01,none
U004241,2025-10-01,software
U004242,2025-10-01,mobile
U004243,2025-10-01,insurance
U004244,2025-10-01,gym
U004245,2025-10-01,none
U004246,2025-10-01,none
U004247,2025-10-01,none
U004248,2025-10-01,none
U004249,2025-10-01,streaming
U004250,2025-10-01,insurance
U004251,2025-10-01,none
U004252,2025-10-01,music
U004253,2025-10-01,software
U004254,2025-10-01,mobile
U004255,2025-10-01,cloud
U004256,2025-10-01,none
U004257,2025-10-01,mobile
U004258,2025-10-01,none
U004259,2025-10-01,none
U004260,2025-10-01,none
U004261,2025-10-01,none
U004262,2025-10-01,none
U004263,2025-10-01,none
U004264,2025-10-01,none
U004265,2025-10-01,streaming
U004266,2025-10-01,music
U004267,2025-10-01,insurance
U004268,2025-10-01,none
U004269,2025-10-01,insurance
U004270,2025-10-01,streaming
U004271,2025-10-01,none
U004272,2025-10-01,streaming
U004273,2025-10-01,none
U004274,2025-10-01,insurance
U004275,2025-10-01,insurance
U004276,2025-10-01,music
U004277,2025-10-01,cloud
U004278,2025-10-01,insurance
U004279,2025-10-01,none
U004280,2025-10-01,insurance
U004281,2025-10-01,insurance
U004282,2025-10-01,mobile
U004283,2025-10-01,music
U004284,2025-10-01,gym
U004285,2025-10-01,none
U004286,2025-10-01,insurance
U004287,2025-10-01,none
U004288,2025-10-01,software
U004289,2025-10-01,software
U004290,2025-10-01,cloud
U004291,2025-10-01,gym
U004292,2025-10-01,insurance
U004293,2025-10-01,mobile
U004294,2025-10-01,cloud
U004295,2025-10-01,gym
U004296,2025-10-01,mobile
U004297,2025-10-01,software
U004298,2025-10-01,mobile
U004299,2025-10-01,software
U004300,2025-10-01,gym
U004301,2025-10-01,streaming
U004302,2025-10-01,none
U004303,2025-10-01,none
U004304,2025-10-01,none
U004305,2025-10-01,none
U004306,2025-10-01,music
U004307,2025-10-01,none
U004308,2025-10-01,none
U004309,2025-10-01,insurance
U004310,2025-10-01,none
U004311,2025-10-01,none
U004312,2025-10-01,cloud
U004313,2025-10-01,none
U004314,2025-10-01,none
U004315,2025-10-01,none
U004316,2025-10-01,software
U004317,2025-10-01,none
U004318,2025-10-01,none
U004319,2025-10-01,software
U004320,2025-10-01,gym
U004321,2025-10-01,mobile
U004322,2025-10-01,none
U004323,2025-10-01,streaming
U004324,2025-10-01,none
